BRA 8790,24,0
VI 3875 ,32,0
BRA 8112,25,0
BRA 1894,24,44
BRA 1650,24,80
BRA 4547,24,0
BRA 7244,24,32
BRA 8790,25,0
VI 3875 ,33,0
BRA 7244,25,134
BRA 6791,24,0
BRA 4547,25,0
BRA 1894,25,119
BRA 1650,25,97
AERIEN18,207,0
47FLE429,24,0
AERIEN18,208,0
BRA 6791,25,0
VI 9190 ,32,55
BRA 4408,24,1
00AMG010,30,0
00AMG010,6,0
BRA 4408,25,0
BRA 4408,30,0
00AMG010,24,0
84SNH713,29,0
BRA 7805,24,0
24OTH015,33,10
BRA 7805,25,0
BRA 7805,677,0
BRA 7805,6,0
BRA 7805,30,0
BRA 1772,24,0
BRA 1772,25,0
BRA 5898,24,0
47FLE429,25,0
BRA 5898,25,23
PI 2097 ,667,0
VI 1644 ,26,0
01SQB028,14,0
01SQB028,206,1
PI 2097 ,668,0
47FLE429,27,12
47FLE429,668,5
65XWX767,105,0
AERIEN70,207,0
VI 1644 ,27,0
63HZY918,24,15
VI 8353 ,26,0
AERIEN70,208,0
VI 8353 ,27,0
65XWX767,6,5
65XWX767,30,6
AERIEN60,207,0
VI 9337 ,26,0
VI 8503 ,26,0
VI 6161 ,26,0
23OSR489,29,0
23OSR489,15,0
23OSR489,6,3
AERIEN60,208,0
VI 8503 ,27,0
VI 6161 ,27,0
BRA 6661,24,0
BRA 2015,24,0
VI 4939 ,32,0
BRA 2015,25,0
BRA 6661,25,0
VI 1921 ,26,0
VI 7507 ,26,0
VI 7507 ,30,13
LSPD 386,32,19
VI 9822 ,26,0
VI 1921 ,27,0
VI 8670 ,26,0
89HBV699,30,0
89HBV699,6,0
HUNT 662,23,0
VI 7507 ,27,0
LSPD 885,32,45
BRA 6928,24,0
VI 8670 ,27,0
VI 9822 ,27,0
PI 6927 ,667,40
BRA 6928,206,0
BRA 6928,25,0
BRA 8707,24,0
AERIEN64,208,0
AERIEN64,207,0
BRA 8707,25,0
VI 2345 ,26,0
VI 2345 ,27,0
VI 9086 ,26,0
AERIEN54,207,0
VI 9086 ,27,0
AERIEN27,207,0
FE250GT1,6,0
FE250GT1,30,0
AERIEN54,208,0
80SFK548,32,0
62JDZ684,32,0
45YCW441,32,0
AERIEN27,208,0
49FRJ709,30,0
80SFK548,33,0
VI 9353 ,26,0
61VQY356,8,0
61VQY356,206,0
HUNT 329,23,0
VI 9353 ,27,0
87SYT199,26,0
22IOA767,29,0
69KFY823,29,20
BRA 1339,24,200
23YXZ512,13,0
VI 1097 ,13,0
VI 1097 ,14,0
BRA 1339,25,0
PI 4970 ,667,0
BRA 8538,24,115
PI 4970 ,668,26
MODEL1S1,30,0
MODEL1S1,6,1
BRA 8538,25,0
VI 1308 ,26,0
BRA 3726,32,10
07XCA964,4,0
64GVO216,33,0
VI 1308 ,27,0
44AZM605,15,0
PI 5617 ,667,0
PI 5617 ,668,0
60OKD565,27,10
BRA 6070,24,0
BRA 6070,25,195
21MEE618,105,5
21MEE618,6,2
VI 8829 ,26,0
VI 9711 ,26,0
BRA 1528,24,0
VI 7258 ,26,0
BRA 3202,24,0
VI 8829 ,27,0
BRA 1479,24,0
VI 7258 ,27,0
VI 9711 ,27,45
07MGS219,32,0
AERIEN72,207,0
BRA 1479,25,0
BRA 3202,25,0
BRA 7115,24,168
BRA 5801,24,0
BRA 1759,24,0
AERIEN76,207,31
AERIEN75,207,0
81CHZ508,6,0
81CHZ508,30,0
AERIEN74,207,0
BRA 7115,25,0
AERIEN76,208,0
BRA 1759,25,0
VI 1276 ,32,0
BRA 5801,25,0
VI 9067 ,32,0
AERIEN72,208,0
BRA 5754,24,0
VI 7616 ,26,13
VI 2249 ,26,10
AERIEN75,208,0
VI 1276 ,33,0
BRA 5754,25,0
VI 9067 ,33,0
AERIEN43,208,0
VI 9619 ,26,0
VI 7989 ,26,0
VI 9619 ,27,0
VI 7989 ,27,0
BRA 2260,24,0
BRA 7710,24,0
BRA 6688,24,0
VI 7989 ,30,0
VI 5967 ,26,0
VI 1074 ,26,0
BRA 2995,24,8
LAMA2092,6,0
LAMA2092,105,0
VI 3012 ,26,30
AERIEN43,207,0
VI 5967 ,27,0
VI 1074 ,27,0
BRA 7710,25,0
BRA 6688,25,100
45YCW441,107,0
45YCW441,25,0
45YCW441,30,0
BRA 2260,25,0
69NOS078,6,0
69NOS078,30,0
BRA 1268,32,200
BRA 6426,32,200
69NOS078,32,0
LAMA1770,32,20
LAMA9967,32,19
BRA 6923,24,10
BRA 6923,8,1
BRA 6923,6,1
83BVH842,663,0
44AZM605,206,0
62VAW073,206,1
VI 6712 ,27,0
VI 6712 ,6,0
VI 6712 ,30,0
VI 6712 ,26,0
BRA 8822,24,176
69TFV599,30,0
69TFV599,206,0
VI 7747 ,26,0
VI 1767 ,29,0
VI 7747 ,27,0
VI 1767 ,8,180
VI 1465 ,30,0
VI 1465 ,6,2
VI 1465 ,26,0
21CTO644,8,0
BRA 1160,24,140
PI 3611 ,667,12
VI 1465 ,27,0
69TFV599,6,0
67SFZ734,29,0
PI 3611 ,668,28
BRA 2081,24,10
VI 4322 ,8,0
VI 4322 ,26,0
AERIEN20,207,0
BRA 1631,24,0
BRA 2081,25,20
VI 4322 ,27,14
AERIEN20,208,0
BRA 1631,25,0
BRA 2643,24,0
VI 1268 ,32,0
02QTL909,668,0
VI 6042 ,32,0
VI 1630 ,32,0
VI 3034 ,26,25
BRA 1532,24,0
VI 9970 ,32,152
VI 4322 ,30,1
VI 4322 ,101,1
VI 4322 ,206,0
BRA 2643,25,0
BRA 3895,24,0
VI 6042 ,33,0
VI 1268 ,33,0
42EQY199,107,1
42EQY199,210,1
42EQY199,30,14
VI 1630 ,33,0
VI 3034 ,27,45
BRA 3895,25,83
BRA 1532,25,0
BRA 7704,24,0
AERIEN38,207,0
AERIEN61,207,31
BRA 7704,25,0
AERIEN38,208,0
AERIEN61,208,0
PI 5031 ,667,0
BRA 3331,24,0
BRA 1617,24,0
20MKG778,6,0
BRA 1820,24,0
PI 5031 ,668,15
PI 2567 ,667,0
BRA 3331,25,0
BRA 1617,25,0
PI 2567 ,668,10
VI 9180 ,26,0
BRA 1820,25,0
VI 6502 ,26,0
BRA 5535,25,0
BRA 5535,24,0
VI 9180 ,27,0
PI 2780 ,667,0
VI 6502 ,27,0
PI 2780 ,668,0
AMB3501 ,27,0
21WRJ104,29,0
BRA 8252,24,0
BRA 6854,24,0
BRA 8242,24,0
VI 3652 ,26,0
VI 4384 ,29,0
BRA 8252,25,0
09WPA629,29,0
BRA 6854,25,0
09WPA629,8,0
VI 4384 ,8,0
BRA 8601,24,60
VI 3652 ,27,0
VI 3858 ,8,0
BRA 8667,24,0
BRA 8242,25,0
BRA 5055,24,125
VI 2264 ,26,69
BRA 8579,24,0
01MAU548,15,1
BRA 4022,24,78
01MAU548,14,1
BRA 8579,25,0
VI 3423 ,27,0
VI 3423 ,26,0
VI 5100 ,26,0
VI 1071 ,26,0
PI 6110 ,667,0
BRA 2796,24,0
BRA 2796,6,0
PI 6110 ,668,34
BRA 2796,25,0
VI 2974 ,26,0
PI 9006 ,25,20
VI 1071 ,27,0
VI 5100 ,27,0
VI 2974 ,27,0
VI 7995 ,26,134
VI 1491 ,27,44
VI 1491 ,26,141
AERIEN19,207,0
VI 9116 ,26,0
BRA 8998,25,0
BRA 8998,24,0
BRA 1795,25,0
BRA 1795,24,0
AERIEN19,208,0
02QTL909,25,0
VI 9116 ,27,0
PI 2201 ,667,28
BRA 6488,24,0
BRA 6488,25,0
BRA 7859,24,71
21WRJ104,25,18
28BWZ019,8,0
BRA 7859,25,71
84SNH713,8,0
BRA 7401,24,0
PI 1458 ,667,0
BRA 7401,25,0
PI 1458 ,668,10
BRA 7340,24,0
BRA 7340,25,0
44SPF112,8,0
44SPF112,25,0
21WRJ104,8,0
45YCW441,102,0
61LVY716,32,0
61LVY716,33,0
BRA 7936,24,0
BRA 7936,25,0
VI 9670 ,26,0
VI 9670 ,27,0
BRA 8962,24,0
AERIEN33,207,0
BRA 8962,25,0
BRA 7477,24,0
AERIEN33,208,0
BRA 7477,25,0
MODEL1S1,208,0
BRA 6077,24,0
BRA 5353,24,19
AMB4444 ,204,0
BRA 5353,25,0
BRA 6077,25,0
BRA 7910,24,0
AMB5581 ,27,5
AMB5581 ,668,5
AMB3037 ,101,1
AMB3037 ,668,7
BRA 8848,25,0
BRA 8848,24,0
BRA 1536,24,0
BRA 4805,24,0
BRA 7910,25,0
BRA 2218,24,0
AMB5991 ,25,10
BRA 3551,24,0
VI 1797 ,26,0
BRA 1536,25,0
BUGATDI1,668,0
BUGATDI1,27,0
BUGATDI1,25,0
45WHK206,30,1
BRA 7161,24,5
BRA 4805,25,0
01MAU548,206,0
VI 1797 ,27,0
VI 1693 ,32,0
BRA 7161,25,2
BRA 2218,25,0
VI 5830 ,32,0
45WHK206,15,0
BRA 3551,6,0
VI 1693 ,33,16
BRA 3551,25,95
VI 5830 ,33,0
PI 3202 ,667,40
85IGM036,29,14
AERIEN74,208,0
VI 4751 ,26,0
VI 8171 ,26,28
BRA 6193,24,0
BRA 4665,24,0
VI 4751 ,27,130
BRA 4264,24,0
BRA 4434,24,0
BRA 4818,24,0
BRA 4665,25,0
BRA 6193,25,0
BRA 8241,24,0
VI 7114 ,26,0
VI 1825 ,26,0
BRA 4264,25,0
BRA 4434,25,0
BRA 4818,25,0
VI 2200 ,26,82
PI 1535 ,668,0
VI 6947 ,26,0
VI 6863 ,26,0
VI 7890 ,26,0
VI 7114 ,27,0
VI 6863 ,30,0
PI 3423 ,667,40
VI 2604 ,26,122
VI 1651 ,26,142
PI 9278 ,667,0
VI 1825 ,27,0
VI 6947 ,27,20
PI 9278 ,668,0
VI 1839 ,26,0
AERIEN12,207,0
VI 1839 ,27,0
VI 7994 ,26,0
AERIEN12,208,0
VI 6863 ,27,0
BRA 6564,24,35
28BWZ019,105,0
28BWZ019,30,0
BRA 4099,24,2
BRA 5660,24,0
AMB8430 ,8,1
AMB8430 ,25,6
VI 7994 ,27,0
20KTX441,29,0
BRA 6564,25,0
BRA 4099,25,0
BRA 7387,25,0
BRA 7387,24,0
VI 9062 ,26,0
VI 4136 ,26,0
VI 3273 ,26,0
BRA 5660,25,8
VI 3273 ,27,0
VI 8063 ,26,0
VI 9062 ,27,0
VI 8063 ,30,9
VI 8063 ,101,5
VI 8063 ,6,0
BRA 7263,24,0
BRA 2857,24,0
VI 4136 ,27,0
VI 8063 ,27,0
BRA 2857,25,0
BRA 7263,25,9
BRA 4740,32,0
BRA 7241,32,0
PI 9862 ,667,10
BRA 7241,33,0
BRA 4740,33,28
69NOS078,33,0
09VBC719,33,0
LAMA7044,33,19
BRA 2911,24,0
BRA 2911,25,0
BRA 1544,24,0
BRA 1544,25,0
VI 4549 ,26,0
VI 4549 ,27,0
82HPB176,33,0
BRA 5521,24,0
BRA 8153,24,19
VI 3132 ,26,0
BRA 5521,25,0
BRA 8153,25,0
VI 3132 ,27,0
0AUDRS40,33,0
BRA 3139,24,0
BRA 4005,24,0
VI 7965 ,26,0
BRA 6888,24,0
BRA 2392,24,0
BRA 2026,24,0
VI 4274 ,26,0
BRA 6888,30,0
BRA 6888,25,0
BRA 2392,25,0
VI 7965 ,27,170
BRA 3139,25,0
BRA 4005,25,0
PI 2072 ,667,0
VI 4274 ,27,0
BRA 7778,24,30
PI 2072 ,668,0
BRA 8382,24,0
BRA 2026,25,0
00AMG010,33,0
45SQY735,29,20
BRA 8382,25,0
AMB2869 ,25,15
AMB2869 ,205,10
VI 2050 ,26,0
VI 8348 ,26,0
VI 7223 ,26,0
VI 9492 ,26,0
BRA 4084,30,0
BRA 4084,6,5
BRA 4084,24,0
VI 2050 ,27,0
VI 9243 ,26,0
VI 7498 ,26,0
VI 8348 ,27,0
VI 7959 ,26,0
BRA 3865,24,198
VI 7223 ,27,0
BRA 4084,25,40
VI 9492 ,27,0
VI 7498 ,27,0
VI 9243 ,27,0
BRA 3865,25,1
VI 7959 ,27,0
001RS600,13,0
MASERAGT,13,0
001RS600,14,0
MASERAGT,14,0
BRA 6064,24,0
VI 3934 ,26,0
VI 9987 ,26,0
VI 9425 ,26,0
BRA 6064,25,0
VI 3934 ,27,0
VI 9987 ,27,0
VI 9425 ,27,0
BRA 3399,29,0
VI 4198 ,26,0
VI 2436 ,29,0
VI 2436 ,26,0
AMB6789 ,668,10
BRA 2959,24,147
VI 1135 ,26,30
VI 1439 ,26,0
VI 7244 ,26,89
VI 4307 ,26,0
BRA 3399,8,70
VI 4491 ,29,0
VI 4198 ,27,0
VI 2436 ,27,0
VI 4247 ,29,0
BRA 2959,25,0
VI 1439 ,27,0
VI 3421 ,29,0
VI 4307 ,27,0
VI 3421 ,30,0
VI 7244 ,27,27
VI 4491 ,8,0
VI 4247 ,8,0
BRA 6033,24,0
LSPD 805,27,4
LSPD 805,668,0
VI 9361 ,26,0
VI 8389 ,26,200
VI 3115 ,26,0
AERIEN84,207,0
PI 3878 ,667,0
82HPB176,29,0
VI 3421 ,8,93
VI 4491 ,206,0
85JKS575,33,0
AERIEN84,208,0
BRA 6033,25,0
PI 3878 ,668,0
VI 3115 ,27,0
03PDD021,204,4
03PDD021,205,0
VI 6522 ,26,0
VI 9361 ,27,0
BRA 8148,24,0
PI 4932 ,667,5
AERIEN21,207,0
69NOS078,28,0
PI 4932 ,668,0
BRA 4896,24,0
VI 6522 ,27,0
VI 3115 ,30,1
VI 9361 ,30,0
BRA 8148,25,32
28BWZ019,6,0
28BWZ019,206,0
BRA 5516,24,0
BRA 5516,25,0
BRA 5516,6,0
BRA 5607,24,0
BRA 4896,25,0
VI 2971 ,26,0
VI 8464 ,26,0
VI 5569 ,26,0
BRA 5607,25,0
BRA 8460,24,0
VI 8464 ,27,0
85WNK194,105,0
VI 5569 ,27,0
VI 2971 ,27,0
BRA 8460,25,0
BRA 2945,24,199
83BVH842,124,0
BRA 6067,24,0
0BMWM401,32,0
0BMWM401,33,0
0BMWM401,14,0
68DDH979,8,0
VI 9488 ,26,0
BRA 7880,24,0
BRA 8641,24,0
BRA 7250,24,0
BRA 4628,25,0
BRA 6067,25,0
BRA 8641,25,0
BRA 7880,25,0
BRA 7880,30,0
BRA 7880,6,0
VI 9488 ,27,108
VI 9400 ,27,0
BRA 7250,25,70
65JYH914,6,0
65JYH914,107,0
65JYH914,30,0
VI 9488 ,30,2
VI 9488 ,101,1
VI 1000 ,26,96
VI 9488 ,102,4
VI 1000 ,27,30
VI 9880 ,26,0
VI 6754 ,26,0
BRA 2047,24,0
BRA 2047,25,56
VI 6754 ,27,0
BRA 2047,6,5
VI 9880 ,27,0
BRA 3506,24,0
BRA 3506,6,0
BRA 3506,30,0
BRA 3506,105,0
BRA 3506,25,0
45YCW441,6,0
BRA 3734,24,142
BRA 3734,25,0
BRA 5863,24,0
BRA 5863,25,8
VI 1358 ,26,0
VI 1358 ,27,0
VI 1674 ,26,0
VI 1674 ,27,0
BRA 8781,25,0
VI 4186 ,29,0
VI 4186 ,8,83
BRA 6990,24,0
00ZHZ761,8,0
BRA 6990,25,0
45YCW441,206,0
VI 3250 ,26,0
BRA 1689,24,0
VI 3250 ,27,0
BRA 1689,25,0
69TFV599,32,0
81ZVB783,14,8
69TFV599,33,0
BRA 8527,8,17
VI 2047 ,26,0
BRA 4897,24,110
BRA 8263,24,0
VI 4689 ,26,0
BRA 5794,24,0
BRA 1138,24,0
VI 4689 ,27,0
VI 2047 ,27,0
BRA 8263,25,0
BRA 4897,25,55
BRA 5794,25,0
BRA 1138,25,0
61LVY716,8,30
07XCA964,13,0
61LVY716,13,0
VI 9624 ,26,0
61LVY716,14,0
VI 9135 ,26,33
07XCA964,14,0
00GLY025,14,0
69TFV599,14,0
VI 9135 ,27,137
VI 9624 ,27,0
86HAN008,32,0
BRA 3139,30,0
BRA 7256,24,0
VI 9337 ,27,0
BRA 2816,24,0
VI 2393 ,26,0
BRA 2900,24,0
VI 4278 ,26,0
65JYH914,25,0
65JYH914,105,0
BRA 7256,25,0
PI 4974 ,667,0
VI 2393 ,30,0
VI 2393 ,6,0
BRA 2816,25,0
VI 7100 ,29,113
BRA 3433,24,0
MODEL1S1,207,1
VI 2393 ,27,0
AERIEN46,207,0
PI 4974 ,668,0
VI 4278 ,27,0
VI 8168 ,26,0
VI 7100 ,8,0
22TZI638,8,0
BRA 2900,25,0
BRA 3433,25,0
65JYH914,101,0
BRA 3277,24,0
VI 8168 ,27,173
BRA 3277,25,200
VI 8854 ,26,0
BRA 8146,24,0
VI 8854 ,27,0
BRA 8146,25,0
BRA 3280,24,0
BRA 3148,25,0
BRA 3148,24,0
BRA 4997,24,0
BRA 2544,24,0
BRA 6983,24,0
BRA 5882,24,0
BRA 5818,24,0
BRA 3280,25,0
BRA 5882,25,0
BRA 2544,25,0
VI 3437 ,26,0
BRA 5818,25,0
03PDD021,210,4
03PDD021,28,0
BRA 6983,25,5
VI 3437 ,27,0
001FK800,105,0
BRA 5818,14,0
AERIEN41,207,0
PI 5592 ,667,0
BRA 2305,24,0
VI 9045 ,26,28
87JNR979,13,0
67VOD827,13,0
67VOD827,14,0
VI 4528 ,26,0
87JNR979,14,0
HUNT 829,27,0
BRA 2305,25,0
VI 9045 ,27,48
49FEA238,23,0
49FEA238,27,16
AERIEN41,208,0
VI 4528 ,27,0
PI 5592 ,668,0
22NPE271,33,0
22NPE271,14,0
VI 5283 ,26,0
PI 8333 ,667,6
VI 5283 ,27,0
AERIEN35,207,0
VI 4463 ,26,0
AERIEN14,208,0
AERIEN14,207,0
AERIEN35,208,0
VI 5290 ,26,31
64BHG787,29,0
01ERH241,668,18
01ERH241,25,1
VI 6344 ,29,0
VI 4463 ,27,0
VI 7697 ,29,0
AERIEN21,208,0
VI 1959 ,26,0
VI 9186 ,26,16
VI 6344 ,8,0
VI 7697 ,8,0
00GQU610,30,0
BRA 4549,24,200
BRA 5785,24,20
VI 9186 ,27,12
VI 5290 ,29,0
VI 1959 ,27,0
BRA 8451,24,200
BRA 4549,25,0
PI 2675 ,667,0
AMB8692 ,668,0
AMB8692 ,27,0
PI 2675 ,668,0
BRA 7824,24,0
BRA 5785,25,150
86RFN172,27,20
61QTZ021,27,22
BRA 1188,24,0
61QTZ021,668,0
VI 3775 ,26,18
01ERH241,210,1
01ERH241,15,2
01ERH241,211,2
01ERH241,7,3
BRA 7824,25,0
83BDX250,30,0
BRA 1188,25,0
BRA 6225,24,0
BRA 5727,24,0
BRA 6225,25,0
00C63000,678,0
BRA 5727,25,30
BRA 1091,24,0
62YNZ423,6,0
BRA 1190,24,0
BRA 1190,25,0
BRA 1091,25,0
45YCW441,101,0
BRA 1155,24,0
BRA 1155,25,0
VI 4030 ,26,0
VI 4030 ,27,0
BRA 3516,24,0
BRA 3516,25,0
BRA 2207,24,70
VI 4862 ,26,114
VI 6369 ,26,0
BRA 2207,25,69
VI 1752 ,26,0
VI 6369 ,27,0
BRA 2618,24,0
BRA 4435,24,0
VI 1752 ,27,0
BRA 4265,24,189
BRA 2618,25,0
BRA 4435,25,0
VI 6171 ,26,0
BRA 5598,24,0
VI 6431 ,26,11
VI 4424 ,26,0
VI 1145 ,27,0
VI 1145 ,26,0
BRA 5598,25,0
VI 6171 ,27,31
VI 4424 ,27,3
VI 6431 ,27,40
VI 2193 ,27,0
83GDT312,32,0
83GDT312,33,0
VI 7444 ,32,190
AERIEN87,207,0
PI 9895 ,667,0
AERIEN87,208,0
PI 9895 ,668,0
62YNZ423,101,0
BRA 1640,24,0
BRA 1670,24,0
VI 1245 ,26,0
BRA 1670,25,0
BRA 1640,25,0
VI 1245 ,27,0
BRA 4180,24,0
BRA 6679,24,0
BRA 8484,24,0
PI 9407 ,668,0
BRA 6679,25,3
BRA 4180,25,0
AERIEN46,208,0
BRA 8484,25,0
84SNH713,15,0
65JYH914,206,0
PI 1875 ,667,0
PI 2816 ,667,0
PI 2816 ,668,0
VI 4945 ,26,40
28BWZ019,668,0
PI 1875 ,668,0
65JYH914,668,5
65JYH914,103,0
VI 9848 ,26,0
VI 4112 ,26,0
FIREBIRD,668,10
VI 3793 ,26,0
VI 3793 ,27,0
PI 5939 ,667,36
VI 9848 ,27,0
BRA 6750,30,0
BRA 6750,6,0
VI 4112 ,27,0
BRA 6750,24,0
25VBT583,29,0
VI 4623 ,29,28
BRA 6750,25,0
VI 3625 ,26,0
LAMA7267,27,0
VI 3625 ,27,0
PI 2937 ,667,0
VI 4623 ,27,0
83BGY878,101,7
83BGY878,6,4
PI 2937 ,668,0
83GDT312,29,0
VI 6233 ,26,15
VI 6233 ,29,88
83GDT312,8,0
BRA 5613,24,0
VI 2780 ,26,0
08HYS200,33,0
BRA 5613,25,0
BRA 8178,24,0
BRA 1736,24,0
BRA 5613,105,0
UBER 276,15,0
25GKK129,25,0
VI 2280 ,30,0
VI 1416 ,29,28
VI 2280 ,29,40
02UTG903,23,0
VI 7460 ,26,200
BRA 8178,25,0
BRA 1736,25,0
00C63000,27,0
BRA 2246,24,0
VI 8311 ,26,0
VI 7248 ,26,0
VI 2780 ,27,0
VI 8311 ,27,0
BRA 6509,24,0
BRA 2246,25,0
43ZJF517,32,0
41DBO396,32,0
49JUS818,32,50
VI 7248 ,27,0
43ZJF517,33,0
BRA 1572,24,0
BRA 6102,24,0
BRA 6509,25,0
41DBO396,33,0
BRA 5634,24,0
BRA 6102,25,0
BRA 1572,25,0
UBER 854,32,0
UBER 957,32,0
BMWI8000,208,0
VI 4883 ,29,0
29WPD034,32,0
VI 1517 ,27,0
VI 4883 ,8,0
BRA 5634,25,0
VI 1517 ,26,0
UBER 957,33,0
BRA 1541,24,17
AERIEN30,207,0
AERIEN30,208,0
00GQU610,32,0
VI 7359 ,6,0
VI 7359 ,210,0
VI 1913 ,26,0
PI 7751 ,667,0
29WPD034,33,16
BRA 8241,25,0
BRA 1541,25,0
PI 7751 ,668,0
VI 1913 ,27,0
BRA 2551,25,30
BRA 2551,24,60
BRA 7798,24,0
BRA 7798,6,6
HUNT 762,23,0
BRA 7798,25,0
HUNT 677,23,0
VI 7359 ,26,0
VI 7359 ,27,0
VI 1680 ,26,0
VI 1680 ,27,0
40EUY988,32,0
UBER 795,32,0
40EUY988,33,0
UBER 795,33,20
PI 9600 ,667,0
PI 9600 ,668,0
21UDY748,23,0
BRA 3817,24,0
VI 5619 ,26,0
BRA 3817,25,0
VI 5619 ,27,0
BRA 5057,6,0
BRA 5057,24,0
BRA 5057,206,0
BRA 5057,25,0
BRA 5057,105,1
BRA 8232,24,176
BRA 8232,25,0
HUNT 246,23,0
BRA 5057,23,25
HUNT 660,105,0
HUNT 660,23,0
41JXS614,23,0
HUNT 303,23,37
HUNT 303,105,5
HUNT 841,23,0
HUNT 841,105,0
VI 3825 ,26,0
VI 3825 ,27,0
BRA 8289,24,0
HUNT 642,105,0
HUNT 642,23,0
BRA 8289,25,0
PI 2343 ,667,0
PI 2343 ,668,0
BRA 4709,24,6
83LRX592,6,0
83LRX592,101,3
BRA 3309,24,0
BRA 4709,25,0
BRA 4694,24,0
BRA 8176,24,0
BRA 1989,24,0
BRA 4694,25,0
BRA 3309,25,0
PI 1023 ,667,0
LSPD 600,211,0
LSPD 600,210,0
BRA 8176,25,0
PI 1023 ,668,0
VI 8794 ,26,11
BRA 1989,25,0
PI 9794 ,667,0
PI 2855 ,667,0
VI 8794 ,27,0
25GKK129,105,0
25GKK129,30,0
25GKK129,103,0
25GKK129,101,0
PI 2855 ,668,0
PI 9794 ,668,0
BRA 8925,24,0
VI 7395 ,26,0
83BGY878,30,7
AERIEN85,207,0
88NSL371,6,0
88NSL371,30,0
88NSL371,668,0
BRA 5835,24,200
VI 7395 ,27,0
AERIEN85,208,0
VI 3028 ,26,0
BRA 1301,24,0
VI 6537 ,26,0
VI 3028 ,27,0
BRA 4409,24,0
BRA 8925,25,0
BRA 1301,25,0
VI 6537 ,27,0
BRA 1071,24,0
BRA 4409,25,0
01PANA00,23,0
BRA 8189,24,0
VI 7655 ,29,0
VI 2578 ,26,0
00C63000,106,0
VI 7655 ,8,0
BRA 8189,25,200
46VAX299,13,0
VI 2578 ,27,0
46VAX299,14,0
BMWM3001,206,1
VI 7905 ,26,8
VI 7905 ,27,139
AERIEN39,207,31
VI 7717 ,26,0
LAMA4951,126,0
LAMA4951,109,0
LAMA4951,668,0
LAMA1546,668,0
LAMA4951,650,0
LAMA4951,102,0
BMWI8000,6,0
AERIEN39,208,0
65JYH914,650,0
21MCM567,668,4
21MCM567,6,2
21MCM567,109,4
BRA 7389,24,60
VI 8552 ,26,0
VI 8661 ,26,0
VI 8842 ,26,92
VI 7717 ,27,0
VI 8992 ,29,0
VI 8842 ,109,10
VI 9673 ,29,0
VI 6481 ,29,0
VI 2480 ,26,0
VI 6106 ,26,0
VI 8661 ,27,0
65JYH914,109,0
VI 8552 ,27,0
VI 9673 ,8,0
VI 6106 ,27,0
VI 6481 ,8,0
VI 8992 ,8,0
VI 2480 ,27,0
VI 8992 ,6,4
81CHZ508,29,0
81CHZ508,8,0
VI 3359 ,30,0
VI 3359 ,101,0
VI 3359 ,103,0
VI 3359 ,105,0
VI 3359 ,102,0
VI 3359 ,104,0
VI 3359 ,29,100
VI 8545 ,29,121
VI 7541 ,29,0
06NUF573,106,0
VI 8545 ,8,55
VI 3359 ,8,0
VI 7541 ,8,0
VI 5713 ,29,0
AERIEN56,207,0
VI 5713 ,8,123
AERIEN56,208,0
PI 4543 ,667,0
PI 7915 ,667,0
PI 4543 ,668,0
PI 7915 ,668,0
BRA 7629,29,0
BRA 7629,8,188
VI 7885 ,26,0
VI 6114 ,26,24
VI 7885 ,27,0
VI 2035 ,26,125
VI 6351 ,26,62
BRA 6634,24,0
87JNR979,206,0
87JNR979,210,0
VI 8196 ,29,0
VI 5721 ,29,0
VI 8270 ,29,0
BRA 6634,25,0
VI 8104 ,26,107
VI 8196 ,8,0
VI 8270 ,8,0
VI 5721 ,8,0
VI 8196 ,6,0
VI 8104 ,27,21
VI 9213 ,26,0
VI 9213 ,27,0
VI 3972 ,26,0
VI 6879 ,32,170
VI 4638 ,32,0
VI 3972 ,27,0
VI 5969 ,29,0
80BUE927,6,0
80BUE927,30,0
VI 5969 ,8,0
VI 3732 ,32,72
NISNISMO,107,0
82HPB176,8,0
BRA 2236,24,0
BRA 5451,24,0
VI 1483 ,29,0
VI 5199 ,29,0
BRA 2236,25,0
VI 7253 ,26,35
PI 2459 ,667,0
BRA 5451,25,0
VI 5199 ,8,0
VI 1483 ,8,0
PI 2459 ,668,0
VI 9730 ,26,0
BRA 7889,24,0
VI 9730 ,27,0
89HBV699,206,0
BRA 7889,25,0
VI 4540 ,26,0
BRA 7138,24,0
VI 4540 ,27,0
BRA 7138,25,0
VI 6533 ,29,0
81CKE705,29,0
81CKE705,8,0
VI 6533 ,8,53
80BUE927,29,0
BRA 4661,24,0
AERIEN79,208,0
24DNF280,30,6
VI 7507 ,32,84
VI 5531 ,32,0
PI 6613 ,667,0
40PUO666,29,0
BRA 4661,25,0
60SQJ103,8,10
40PUO666,8,0
25VBT583,8,0
60SQJ103,29,0
PI 6613 ,668,0
BRA 8920,24,0
25VUT425,29,0
BRA 8920,25,0
VI 3655 ,32,93
VI 1654 ,29,72
001FK800,23,0
83BGY878,668,12
VI 3655 ,33,51
VI 7507 ,33,62
VI 4192 ,29,0
VI 4192 ,30,0
VI 4192 ,6,0
VI 4192 ,15,0
VI 4192 ,8,0
VI 1654 ,8,0
25GKK129,6,0
VI 4909 ,29,69
26GHF096,29,0
VI 3482 ,29,0
VI 8116 ,29,133
VI 3482 ,30,0
26GHF096,8,0
VI 3482 ,8,0
LSPD 195,107,7
88NSL371,29,0
BRA 3527,24,0
BRA 7359,24,0
BRA 3527,25,0
